Date,Open,High,Low,Close
7/18/2020,0.1223,0.1248,0.1175,0.123
7/17/2020,0.1261,0.1267,0.1218,0.1226
7/16/2020,0.1305,0.133,0.1181,0.1259
7/15/2020,0.1326,0.1327,0.1272,0.1305
7/14/2020,0.1241,0.1347,0.12,0.1322
7/13/2020,0.1271,0.136,0.1216,0.1243
7/12/2020,0.1252,0.1287,0.1203,0.1271
7/11/2020,0.1183,0.1272,0.118,0.1254
7/10/2020,0.1241,0.1243,0.1103,0.1187
7/9/2020,0.1298,0.13,0.1175,0.1242
7/8/2020,0.1178,0.1386,0.1148,0.1301
7/7/2020,0.1052,0.1192,0.1031,0.1176
7/6/2020,0.0983,0.1066,0.0972,0.1052
7/5/2020,0.1002,0.1003,0.0944,0.0984
7/4/2020,0.0965,0.101,0.096,0.1001
7/3/2020,0.093,0.1026,0.0923,0.0966
7/2/2020,0.097,0.097,0.0875,0.093
7/1/2020,0.0834,0.097,0.0827,0.097
6/30/2020,0.084,0.085,0.082,0.0838
6/29/2020,0.0802,0.0843,0.0802,0.0839
6/28/2020,0.0773,0.081,0.0763,0.0802
6/27/2020,0.0805,0.0808,0.0741,0.0773
6/26/2020,0.0816,0.0817,0.0792,0.0805
6/25/2020,0.0825,0.0834,0.0785,0.0814
6/24/2020,0.0829,0.087,0.0799,0.0824
6/23/2020,0.0837,0.0845,0.0816,0.0826
6/22/2020,0.0784,0.0839,0.0781,0.0839
6/21/2020,0.0795,0.0808,0.0781,0.0783
6/20/2020,0.0798,0.0802,0.0771,0.0794
6/19/2020,0.0818,0.0818,0.0785,0.0798
6/18/2020,0.0833,0.0842,0.08,0.082
6/17/2020,0.0792,0.0846,0.0775,0.0832
6/16/2020,0.0783,0.0804,0.0767,0.0791
6/15/2020,0.0764,0.0799,0.0691,0.0782
6/14/2020,0.079,0.0792,0.0756,0.0763
6/13/2020,0.0795,0.0796,0.0772,0.079
6/12/2020,0.0753,0.0805,0.0748,0.0791
6/11/2020,0.0836,0.085,0.0735,0.0751
6/10/2020,0.083,0.0839,0.0794,0.0836
6/9/2020,0.0866,0.0869,0.0831,0.0831
